Identifier	Character	Dialogue	Filename	Line Number	Ren'Py Script
ch2_s5_b1_850ef128_1	b	...	game/chapters/ch2.rpy	567	b "[what]"
ch2_s5_b1_a8b7c59d	b	I'm sorry...	game/chapters/ch2.rpy	572	b "[what]"
ch2_s5_b1_9f5ed691	st	...I'm just... trying to understand. That's all.	game/chapters/ch2.rpy	573	st "[what]"
ch2_s5_b1_850ef128_2	b	...	game/chapters/ch2.rpy	577	b "[what]"
ch2_s5_b1_b0922c10	st	Bolt, we're a team. I need to be sure that we're on the same side. I need to completely understand where your head's at...	game/chapters/ch2.rpy	578	st "[what]"
ch2_s5_b2_a5e124d6	st	All that being said, I have to ask...	game/chapters/ch2.rpy	583	st "[what]"
ch2_s5_b2_7d525c0d	st	Bolt, what's your relationship with Shadow?	game/chapters/ch2.rpy	584	st "[what]"
ch2_s5_b2_0f76b66b		My eye twitches.	game/chapters/ch2.rpy	585	"[what]"
ch2_s5_b2_e2e1b6ad	b	Just {i}what{/i} exactly are you implying?	game/chapters/ch2.rpy	587	b "[what]"
ch2_s5_b2_a7e5d87a	m	Uh oh.	game/chapters/ch2.rpy	588	m "[what]"
ch2_s5_b2_53b63c02	st	No! It's just... I noticed that the two of you have been talking it up and avoiding conflict with each other!	game/chapters/ch2.rpy	590	st "[what]"
ch2_s5_b2_d31be342	st	Remember: we're {i}enemies{/i}. If there's anything between the two of you... we, your teammates, should know.	game/chapters/ch2.rpy	592	st "[what]"
ch2_s5_b2_01635f1b	b	What?! That's ridiculous! There's nothing between us. You're just imagining things!	game/chapters/ch2.rpy	593	b "[what]"
ch2_s5_b2_6f4bf51c	f	Actually, I agree with Stoneman. The way you behave around Shadow is not normal for enemies...	game/chapters/ch2.rpy	594	f "[what]"
ch2_s5_b2_1fa8834c	b	Not you too?! Leave me alone! I will feel and do what I want!	game/chapters/ch2.rpy	595	b "[what]"
ch2_s5_b2_5f4050a0		Angry, I stomp out of the room, slamming the door behind me.	game/chapters/ch2.rpy	596	"[what]"
ch2_s5_b2_ffb48cf2		What is with them?! There's nothing special between me and Shadow...	game/chapters/ch2.rpy	597	"[what]"
ch2_s6_7dd1f2b9		I need some fresh air so on my way back home I take the longer route through the park. The main alleys are well-lit.	game/chapters/ch2.rpy	603	"[what]"
ch2_s6_9a7d6721		It's well past 3 am, so there's nobody here... or so I thought but now I hear singing.	game/chapters/ch2.rpy	604	"[what]"
ch2_s6_573d6433	s	*lyrics*	game/chapters/ch2.rpy	607	s "[what]"
ch2_s6_dfaf9940		It's a sad song about loss and loneliness. And I recognise the voice. It's Shadow... Samuel singing.	game/chapters/ch2.rpy	608	"[what]"
ch2_s6_b9533ba2		I feel like this song suits him more than the one we sang at his class... but...	game/chapters/ch2.rpy	609	"[what]"
ch2_s6_20139483		That's not a very nice thought, is it? That loneliness and sadness suit someone.	game/chapters/ch2.rpy	610	"[what]"
ch2_s6_573d6433_1	s	*lyrics*	game/chapters/ch2.rpy	611	s "[what]"
ch2_s6_0d82db4b		Come to think of it, he always has this aura of melancholy around him. It feels as if he cannot allow himself to be happy.	game/chapters/ch2.rpy	612	"[what]"
ch2_s6_60b946f5	r	*lyrics*	game/chapters/ch2.rpy	614	r "[what]"
ch2_s6_bd19b6aa		I know the song so I join in. I... really think Samuel needs a friend. He notices my presence and smiles a sad smile.	game/chapters/ch2.rpy	616	"[what]"
ch2_s6_18bcd4d9		And I... yes, I would like to be his friend. Not his enemy or a stranger...	game/chapters/ch2.rpy	622	"[what]"
ch2_s6_72df3ad9		I cannot deny that I've always felt a sense of connection with him and I want to pursue it.	game/chapters/ch2.rpy	623	"[what]"
ch2_s6_48831cdd		No, this is wrong! Samuel is my enemy, why would I try to be closer to him? So what if I feel a connection to him?	game/chapters/ch2.rpy	626	"[what]"
ch2_s6_b33db689		I should squash those feelings while I still can, not pursue them.	game/chapters/ch2.rpy	627	"[what]"
ch2_s6_cee5725f		I finish the song.	game/chapters/ch2.rpy	628	"[what]"
ch2_s6_3b319bc9		Not giving Samuel the chance to say anything, I phase out and then start walking quickly in the direction of home.	game/chapters/ch2.rpy	629	"[what]"
ch2_s6_44e942cb		I will not be confused anymore.	game/chapters/ch2.rpy	630	"[what]"
ch2_s7_e41cd4a1	s	...thank you... for joining me.	game/chapters/ch2.rpy	635	s "[what]"
ch2_s7_6fbb8404	r	No problem. I hope my butting in didn't destroy your mood.	game/chapters/ch2.rpy	637	r "[what]"
ch2_s7_3da483cd	s	What? No! I like singing with others. Especially if they sing well.	game/chapters/ch2.rpy	639	s "[what]"
ch2_s7_153ecb84	r	Thank you for saying that. From a professional, that means a lot.	game/chapters/ch2.rpy	640	r "[what]"
ch2_s7_592e947c	s	Where did you learn to sing?	game/chapters/ch2.rpy	642	s "[what]"
ch2_s7_93abc755	r	I did church choir as a kid. Other than the basics I picked up there, I'm self-taught.	game/chapters/ch2.rpy	643	r "[what]"
ch2_s7_2206c65a	s	I see... Can I ask you something, why didn't you pursue it professionally? You have a good voice and you like it... right?	game/chapters/ch2.rpy	645	s "[what]"
ch2_s7_111bcca5	r	I... never thought I was good enough to do it for a living... I guess I lacked the confidence to do it?	game/chapters/ch2.rpy	647	r "[what]"
ch2_s7_fa5d00b3	s	Lack confidence? You? Really?	game/chapters/ch2.rpy	649	s "[what]"
ch2_s7_3f42ee9c		I laugh at that.	game/chapters/ch2.rpy	651	"[what]"
ch2_s7_123d9a9b	r	Even I have moments where I don't believe in myself. Despite how I act, I don't believe I'm invincible.	game/chapters/ch2.rpy	652	r "[what]"
ch2_s7_a406de14	s	I believe I've been deceived.	game/chapters/ch2.rpy	653	s "[what]"
ch2_s7_d9585c3e	r	I’m sorry to hurt you. Besides the fact that I never thought I could sing professionally, I also really like numbers.	game/chapters/ch2.rpy	654	r "[what]"
ch2_s7_6803d3d5	r	I’m happy with my choice of major and excited to graduate and work using my skills.	game/chapters/ch2.rpy	655	r "[what]"
ch2_s7_32c6017e	s	Your major is something related to numbers?	game/chapters/ch2.rpy	657	s "[what]"
ch2_s7_4061cf2a	r	Economics.	game/chapters/ch2.rpy	658	r "[what]"
ch2_s7_67d40c63	s	Huh... so you {i}are{/i} smarter than I thought...	game/chapters/ch2.rpy	660	s "[what]"
ch2_s7_2c39ca6e	r	Hey!	game/chapters/ch2.rpy	662	r "[what]"
ch2_s7_a47c0206	s	Confident, beautiful, smart, and has a good singing voice... what can you not do... Rene?	game/chapters/ch2.rpy	663	s "[what]"
ch2_s7_bad83d0b		Wait... he thinks so highly of me... more importantly "beautiful"? Does that not count as flirting?	game/chapters/ch2.rpy	664	"[what]"
flirt_ch2_6ab282d3	r	You're not so bad yourself, handsome!	game/chapters/ch2.rpy	674	r "[what]"
flirt_ch2_e306fb50	s	I see... so you like my looks.	game/chapters/ch2.rpy	675	s "[what]"
flirt_ch2_9def1650	r	Well, I like your singing voice too and I like how being around you brings out my competitive side.	game/chapters/ch2.rpy	676	r "[what]"
flirt_ch2_24a274b4	r	Be it an argument or a fight, I'm never bored.	game/chapters/ch2.rpy	677	r "[what]"
flirt_ch2_4d7948f1	s	I get where you're coming from. I feel the same.	game/chapters/ch2.rpy	678	s "[what]"
flirt_ch2_9ed134ce		Oh...	game/chapters/ch2.rpy	679	"[what]"
flirt_ch2_46915966		I meant- I... wanted to be friends... I didn't uh-	game/chapters/ch2.rpy	680	"[what]"
flirt_ch2_cbf378b5		Time for a strategic retreat. Let's change the subject!	game/chapters/ch2.rpy	681	"[what]"
flirt_ch2_e3b12284	r	On the topic of our bickering, I'm sorry about what I said that day in my room.	game/chapters/ch2.rpy	683	r "[what]"
ignore_ch2_e6857861		I want to be friends with Samuel so it's better if I don't acknowledge that part.	game/chapters/ch2.rpy	687	"[what]"
ignore_ch2_67fc1032		Besides he could have just meant he finds me aesthetically pleasing. Don't jump to conclusions, Rene!	game/chapters/ch2.rpy	688	"[what]"
ignore_ch2_982ced5d		I should just change the subject.	game/chapters/ch2.rpy	689	"[what]"
ignore_ch2_8886cc3e	r	There's something I wanted to talk about. I need to apologise for what I said that day in my room.	game/chapters/ch2.rpy	691	r "[what]"
ch2_s7_2_deea6afd	s	...hm? No offense was taken. It's your choice how you take on the words of others and how you feel.	game/chapters/ch2.rpy	696	s "[what]"
ch2_s7_2_509a2d1a	r	But I accused you of having ulterior motives... while you were just worried about me, weren't you?	game/chapters/ch2.rpy	697	r "[what]"
ch2_s7_2_efce505a	s	I was.	game/chapters/ch2.rpy	698	s "[what]"
ch2_s7_2_45e252eb	r	But if you were not angry about that day, why did you lash out at me in the classroom?	game/chapters/ch2.rpy	699	r "[what]"
ch2_s7_2_6578ef50	s	Because you lied to me about your identity.	game/chapters/ch2.rpy	701	s "[what]"
ch2_s7_2_f51b5572	r	No. It was even before that!	game/chapters/ch2.rpy	702	r "[what]"
ch2_s7_2_a3b208a6	s	...well...	game/chapters/ch2.rpy	703	s "[what]"
ch2_s7_2_46c28263		I see he's uncomfortable. Should I push for an answer?	game/chapters/ch2.rpy	704	"[what]"
ch2_s7_2_0eb72f0a		I really need to know what that was all about. Otherwise I don't feel like we can move on and improve our relationship.	game/chapters/ch2.rpy	709	"[what]"
ch2_s7_2_92c5ad6a	r	I'm waiting.	game/chapters/ch2.rpy	710	r "[what]"
ch2_s7_2_50cadb49		I won't push for an answer if he doesn't want to give one.	game/chapters/ch2.rpy	713	"[what]"
ch2_s7_2_5c07e88a	r	Don't worry about it, Samuel. You don't have to tell me if you don't want to.	game/chapters/ch2.rpy	715	r "[what]"
ch2_s7_2_2bf7f1f0	s	I'm just worried about how you would take my answer. But I'll give it to you. You deserve it.	game/chapters/ch2.rpy	716	s "[what]"
ch2_s7_3_5c6842b0	s	...Uh well, I was scared about how that would change our relationship.	game/chapters/ch2.rpy	721	s "[what]"
ch2_s7_3_2ff0f729	s	 Knowing each other in real life... talking normally... singing together...	game/chapters/ch2.rpy	722	s "[what]"
ch2_s7_3_b77ceced	r	Ah, so we're worried about the same thing.	game/chapters/ch2.rpy	724	r "[what]"
ch2_s7_3_7c55a071	r	We're supposed to be enemies... a hero and a villain...	game/chapters/ch2.rpy	726	r "[what]"
ch2_s7_3_5e50a723	s	A hero and a villain? Which is which though?	game/chapters/ch2.rpy	727	s "[what]"
ch2_s7_3_244a0b67	r	That's-	game/chapters/ch2.rpy	729	r "[what]"
ch2_s7_3_0a5952cf	s	Not as obvious as you think it is. You are as much a villain to me as I am to you.	game/chapters/ch2.rpy	730	s "[what]"
ch2_s7_3_359938e8	s	I would not work for Dawn if I didn't think it was the right side...	game/chapters/ch2.rpy	731	s "[what]"
ch2_s7_3_0ef55ef7	r	I didn't think-	game/chapters/ch2.rpy	732	r "[what]"
ch2_s7_3_889b394b	s	You thought I was evil, did you not? Guess what - there are very few truly evil people in the world.	game/chapters/ch2.rpy	733	s "[what]"
ch2_s7_3_bb51290c	s	But I guess I might as well be, isn’t it that most evil people believe they’re in the right too.	game/chapters/ch2.rpy	734	s "[what]"
ch2_s7_3_e571bb7b	s	It's up to you to decide how you see me.	game/chapters/ch2.rpy	736	s "[what]"
ch2_s7_3_ed05fc5d	s	I'd just ask you to judge me based on my actions, not based off of any ideas others put in your pretty little head.	game/chapters/ch2.rpy	737	s "[what]"
ch2_s7_3_99e7b522		There is so much truth to what he is saying. I always believed Dusk and Dawn are polar opposites, pure good and pure evil…	game/chapters/ch2.rpy	738	"[what]"
ch2_s7_3_d2f7dc66		But what if I was wrong?	game/chapters/ch2.rpy	739	"[what]"
ch2_s7_3_14912308		Even if the organisations are right and wrong, the people can have their own set of morals.	game/chapters/ch2.rpy	740	"[what]"
ch2_s7_3_7b270f0f		If I told Bastion... I wonder how it would change his outlook.	game/chapters/ch2.rpy	742	"[what]"
ch2_s7_3_69006aa9	r	Why did you join Dawn in the first place?	game/chapters/ch2.rpy	744	r "[what]"
ch2_s7_3_d0c9bdf8	s	I... honestly? I need the money for something. They offered a good sum.	game/chapters/ch2.rpy	746	s "[what]"
ch2_s7_3_4019fef0	r	Ahh, I see. So it's not about saving the world for you?	game/chapters/ch2.rpy	747	r "[what]"
ch2_s7_3_5173caab	s	I don't have such dreams, no. My dream is to be recognised for my singing. This is just a job for me.	game/chapters/ch2.rpy	749	s "[what]"
ch2_s7_3_38b761b3		This is way too private to ask. I don't know him well enough to pry into his life like that.	game/chapters/ch2.rpy	755	"[what]"
ask_ch2_3e7472d6		I need to know more about him. It's a bit of a private subject but he can always refuse to answer if he doesn't want to.	game/chapters/ch2.rpy	759	"[what]"
ask_ch2_e0afa9de	r	If I may ask... why'd you need money so badly?	game/chapters/ch2.rpy	760	r "[what]"
ask_ch2_46ef1015	s	Well... I'm the only one who takes care of my brother.	game/chapters/ch2.rpy	762	s "[what]"
ask_ch2_4a14ae6e	s	He's sick. I need money for his treatment and enough for us to be able to live somewhat comfortably...	game/chapters/ch2.rpy	763	s "[what]"
ask_ch2_21b824df	s	I still wanted to pursue music and this was the only way I saw it could be possible.	game/chapters/ch2.rpy	764	s "[what]"
ask_ch2_8191a387	r	Ahh...I'm sorry for prying into your private life!	game/chapters/ch2.rpy	766	r "[what]"
ask_ch2_d9368c91	s	Don't worry about it. I wanted to tell you.	game/chapters/ch2.rpy	768	s "[what]"
ask_ch2_8ec5f783		This is why he always seem so sad...	game/chapters/ch2.rpy	769	"[what]"
ask_ch2_d7160eca		Taking care of a sick loved one must be hard, especially if you are as young as we are and studying while also being supers.	game/chapters/ch2.rpy	770	"[what]"
ask_ch2_a8e19b2d	r	You're a strong person.	game/chapters/ch2.rpy	772	r "[what]"
ask_ch2_56883974	s	I'm not.	game/chapters/ch2.rpy	773	s "[what]"
ask_ch2_adf432d1	r	You are! I really believe that!	game/chapters/ch2.rpy	774	r "[what]"
ask_ch2_47f6c0c8	s	...thank you.	game/chapters/ch2.rpy	775	s "[what]"
ch2_s7_4_09116db4		We talk a bit more about our daily lives. Eventually I yawn. It's late and I'm tired.	game/chapters/ch2.rpy	781	"[what]"
ch2_s7_4_b82e8d87		We have a day off college tomorrow but it would still be good to go to sleep before morning comes.	game/chapters/ch2.rpy	782	"[what]"
ch2_s7_4_1a5dd253		We say our goodbyes and part ways. I feel giddy thanks to talking to him. I really enjoyed our time together.	game/chapters/ch2.rpy	783	"[what]"
ch3_s1_1_175e2044		Another night, another warehouse, another "fetch quest". This is getting so boring and repetitive.	game/chapters/ch3s1.rpy	5	"[what]"
ch3_s1_1_03ddcf8f		What kind of heroes are we? Are we saving anyone?	game/chapters/ch3s1.rpy	6	"[what]"
ch3_s1_1_75d8cac1		No, all we do is steal stuff from Dawn and fight them.	game/chapters/ch3s1.rpy	7	"[what]"
ch3_s1_1_93cad11b		Bastion should know this too, right?	game/chapters/ch3s1.rpy	9	"[what]"
ch3_s1_1_4ae48f61	f	Let's split up or we won't ever find the datastick!	game/chapters/ch3s1.rpy	10	f "[what]"
ch3_s1_1_130bd537	st	Agreed. Such a small thing in such a big place. We'll never find it unless we comb through the whole building.	game/chapters/ch3s1.rpy	11	st "[what]"
ch3_s1_1_edbfab6d		I'm a bit uneasy about this. This warehouse doesn't have an open layout like the others.	game/chapters/ch3s1.rpy	12	"[what]"
ch3_s1_1_16a5c939		And it's much larger. We won't be in sight of each other and possibly not in hearing distance either.	game/chapters/ch3s1.rpy	13	"[what]"
ch3_s1_1_daa1a4f0	b	I'm not sure it's a good idea to split up in this place...	game/chapters/ch3s1.rpy	17	b "[what]"
ch3_s1_1_10583c71	f	Don't chicken out on us, Bolt.	game/chapters/ch3s1.rpy	18	f "[what]"
ch3_s1_1_bc96b290	b	I'm not--	game/chapters/ch3s1.rpy	20	b "[what]"
ch3_s1_1_5230a8cc	st	We have a mission to do. Let's get on it.	game/chapters/ch3s1.rpy	21	st "[what]"
ch3_s1_1_850ef128	b	...	game/chapters/ch3s1.rpy	23	b "[what]"
ch3_s1_1_ef9c5416		They completely ignored me. Wow.	game/chapters/ch3s1.rpy	24	"[what]"
ch3_s1_1_04822c46	b	I'm not.	game/chapters/ch3s1.rpy	27	b "[what]"
ch3_s1_1_63c46029	st	Bolt's right to be concerned. We just need to make sure we're careful going forward.	game/chapters/ch3s1.rpy	28	st "[what]"
ch3_s1_1_d85e7269		Careful? What happened to all that talk about putting your body on the line?	game/chapters/ch3s1.rpy	29	"[what]"
ch3_s1_1_f4af8278	st	Everything is going to be okay. We just have to be quick about it.	game/chapters/ch3s1.rpy	30	st "[what]"
ch3_s1_1_c047fff9		I don't say anything. They'll just think I'm scared. Hopefully nothing bad will happen.	game/chapters/ch3s1.rpy	33	"[what]"
ch3_s1_1_5230a8cc_1	st	We have a mission to do. Let's get on it.	game/chapters/ch3s1.rpy	34	st "[what]"
ch3_s1_2_8cd031da		As our leader commands, we split up and go into different areas of the warehouse.	game/chapters/ch3s1.rpy	40	"[what]"
ch3_s1_2_182363bd		I look carefully through all the boxes trying to find what we seek.	game/chapters/ch3s1.rpy	41	"[what]"
ch3_s1_2_b7c24c41		Why did we come here without knowing the exact location of this item?	game/chapters/ch3s1.rpy	42	"[what]"
ch3_s1_2_dc0de419		I keep getting this weird feeling that something is terribly wrong.	game/chapters/ch3s1.rpy	43	"[what]"
ch3_s1_2_574aaf6e	ma	Hello, gorgeous!	game/chapters/ch3s1.rpy	44	ma "[what]"
ch3_s1_2_3826ec01		I flinch when I hear Magno’s voice behind me. I turn around.	game/chapters/ch3s1.rpy	45	"[what]"
ch3_s1_2_5d7f7595		He stands there, chains suspended in the air, flashing his teeth at me.	game/chapters/ch3s1.rpy	46	"[what]"
ch3_s1_2_769014f2		The wide smile doesn’t reach his eyes. I flinch. It’s so creepy.	game/chapters/ch3s1.rpy	47	"[what]"
ch3_s1_2_d7e7e646		I take my eyes off him and look to the right. Shadow is standing behind Magno.	game/chapters/ch3s1.rpy	50	"[what]"
ch3_s1_2_90267941		He nods when he sees me, but then looks behind me and frowns when he realises I'm alone.	game/chapters/ch3s1.rpy	51	"[what]"
ch3_s1_2_ef9bf5ae	b	What do you want, Magno?	game/chapters/ch3s1.rpy	52	b "[what]"
ch3_s1_2_4b879579	ma	Oh, what's with the cold greeting! Aren't you happy to see me?	game/chapters/ch3s1.rpy	53	ma "[what]"
ch3_s1_2_37cc3886	b	Why would I be?!	game/chapters/ch3s1.rpy	55	b "[what]"
ch3_s1_2_f96bfdef	ma	Well, I'm always happy to see you.	game/chapters/ch3s1.rpy	56	ma "[what]"
ch3_s1_2_ddb59c28		A chain wraps around my waist from behind.	game/chapters/ch3s1.rpy	57	"[what]" with woosh
ch3_s1_2_c9e78f4d		Wait! Where did that come from? Since when can he control two sets of chains?!	game/chapters/ch3s1.rpy	58	"[what]"
ch3_s1_2_d6cc9469	ma	And to catch the little birdie!	game/chapters/ch3s1.rpy	59	ma "[what]"
ch3_s1_2_d9369875		The chain tightens around me as I try to wiggle out of it.	game/chapters/ch3s1.rpy	60	"[what]"
ch3_s1_2_33931845	ma	Ah-ah, not so fast!	game/chapters/ch3s1.rpy	61	ma "[what]"
ch3_s1_2_62a13fe1	sh	...you caught her. Let's tie her up and move on to the next one.	game/chapters/ch3s1.rpy	62	sh "[what]"
ch3_s1_2_e2136903	ma	What? Where's the fun in that!	game/chapters/ch3s1.rpy	63	ma "[what]"
ch3_s1_2_f1eb507b	ma	The little bitch murdered our men!	game/chapters/ch3s1.rpy	65	ma "[what]"
ch3_s1_2_84d915a9	sh	As we killed Dusk guards many times.	game/chapters/ch3s1.rpy	66	sh "[what]"
ch3_s1_2_b82b7611	ma	She thinks she's a hero. Well guess what, Bolt? It's time to stop playing around.	game/chapters/ch3s1.rpy	67	ma "[what]"
ch3_s1_2_434fd2c0		His other chain moves in and wraps around my throat. The metal moves like snakes and encloses around my whole body.	game/chapters/ch3s1.rpy	68	"[what]"
ch3_s1_2_b7114806		Then he tightens them.	game/chapters/ch3s1.rpy	69	"[what]"
ch3_s1_2_12c1ed34		It hurts. I would scream but I can't breathe.	game/chapters/ch3s1.rpy	70	"[what]"
ch3_s1_2_2ab0fc46		All I wanted was to be a hero. To save the world from Dawn.	game/chapters/ch3s1.rpy	80	"[what]"
ch3_s1_2_95a96717		But here I die in the warehouse alone and forgotten. My friends don't reach me in time and Samuel just stares sadly.	game/chapters/ch3s1.rpy	81	"[what]"
ch3_s1_2_2a2f640c		The world darkens as I suffocate.	game/chapters/ch3s1.rpy	82	"[what]"
ch3_s1_2_977272db		BAD END 1: ALONE AND FORGOTTEN	game/chapters/ch3s1.rpy	84	"[what]"
ch3_s1_bastion_8a9ac596		Magno approaches me, a look of elation on his face. He's really enjoying it.	game/chapters/ch3s1.rpy	89	"[what]"
ch3_s1_bastion_7233e339		His chains tighten around me even more and he suspends me in the air.	game/chapters/ch3s1.rpy	90	"[what]"
ch3_s1_bastion_00f7bfc0		Then he slaps me hard across the face.	game/chapters/ch3s1.rpy	92	"[what]" with hit
ch3_s1_bastion_ed8d9fb5	st	Get off of her, damn it!	game/chapters/ch3s1.rpy	95	st "[what]"
ch3_s1_bastion_94c55f7f		The next thing I see is Stoneman leaping through the air towards Magno. Before Magno can react, Bastion leans his head back...	game/chapters/ch3s1.rpy	96	"[what]"
ch3_s1_bastion_45704815		... and gives Magno the most devastating headbutt I've ever seen. The impact was sickening.	game/chapters/ch3s1.rpy	98	"[what]" with hit
ch3_s1_bastion_d217a633		The chains drop from me as Magno reels from the headbutt, and I fall to the floor.	game/chapters/ch3s1.rpy	99	"[what]"
ch3_s1_bastion_5608806b		I'm trying desperately to catch my breath. I'm crying and wheezing. Not the image of a hero, but who cares.	game/chapters/ch3s1.rpy	101	"[what]"
ch3_s1_bastion_65b2c236		I almost died...for real!	game/chapters/ch3s1.rpy	102	"[what]"
ch3_s1_bastion_84b4419d	st	Gah!	game/chapters/ch3s1.rpy	103	st "[what]"
ch3_s1_bastion_12d08d48		I raise my head to see Stoneman drop to the floor. Magno was approaching him.	game/chapters/ch3s1.rpy	104	"[what]"
ch3_s1_bastion_b01b9ad9	ma	Impressive use of your head, you son of a bitch... now how about I rip it off?	game/chapters/ch3s1.rpy	105	ma "[what]"
ch3_s1_bastion_58edffbf		He's going to kill Stoneman...!	game/chapters/ch3s1.rpy	107	"[what]"
ch3_s1_bastion_a0c4e931		I... I have to get the others!	game/chapters/ch3s1.rpy	114	"[what]"
ch3_s1_bastion_da2d6832		I don't make it very far though, before I hear the sound of a gunshot.	game/chapters/ch3s1.rpy	119	"[what]" with hit
ch3_s1_bastion_babd0135		At the same time I feel excruciating pain in my chest. I look down to see... blood.	game/chapters/ch3s1.rpy	120	"[what]"
ch3_s1_bastion_e9a3263c		I cough up red and fall to the floor.	game/chapters/ch3s1.rpy	121	"[what]"
ch3_s1_bastion_1321583a		The last thing I see is Snapshots smiling face. She was my killer.	game/chapters/ch3s1.rpy	122	"[what]"
ch3_s1_bastion_f2ce5be6		And the last thing I hear is Bastion calling out for my name.	game/chapters/ch3s1.rpy	123	"[what]"
ch3_s1_bastion_7a2f565b	st	R... Ren--	game/chapters/ch3s1.rpy	125	st "[what]"
ch3_s1_bastion_077f24ec		BAD END 4: COWARD'S DEATH	game/chapters/ch3s1.rpy	128	"[what]"
ch3_s1_bastion2_43efe109		I am thrown into a fury I've never felt before. I unleash a twister of uncoordinated punches and kicks on Magno.	game/chapters/ch3s1.rpy	133	"[what]" with hit
ch3_s1_bastion2_bd9d6f81		I {i}have{/i} to defeat him, or else Bastion and I will die.	game/chapters/ch3s1.rpy	134	"[what]"
ch3_s1_bastion2_6ba58014	ma	You traitor! You bitch!	game/chapters/ch3s1.rpy	135	ma "[what]"
ch3_s1_bastion2_f4572b5d		Magno throws me off him and kicks Bastion in the stomach.	game/chapters/ch3s1.rpy	136	"[what]"
ch3_s1_bastion2_e16d70ba	ma	Ow-- you fucker!	game/chapters/ch3s1.rpy	137	ma "[what]" with woosh
ch3_s1_bastion2_8f135ce8		Magno winces-- Bastion hardened himself to soften the blow.	game/chapters/ch3s1.rpy	138	"[what]"
ch3_s1_bastion2_186efa09		Bastion immediately takes advantage of the situation, and throws a hard right hook at Magno.	game/chapters/ch3s1.rpy	140	"[what]" with woosh
ch3_s1_bastion2_a093f4ae		It connects cleanly, sending Magno reeling back.	game/chapters/ch3s1.rpy	141	"[what]"
ch3_s1_bastion2_76c15aeb	st	That'll shut you up!	game/chapters/ch3s1.rpy	142	st "[what]"
ch3_s1_bastion2_33ba0cb5		A spray of bullets hit Stoneman! Thankfully, his skin was already stonelike... if he was normal, that would've killed him!	game/chapters/ch3s1.rpy	144	"[what]"
ch3_s1_bastion2_192de61f	st	Tch... Snapshot.	game/chapters/ch3s1.rpy	145	st "[what]"
ch3_s1_bastion2_0dfd0107		I look up to see Snapshot smiling wickedly, guns pointed at us. And I see Samuel nearby, watching as the action goes on...	game/chapters/ch3s1.rpy	147	"[what]"
ch3_s1_bastion2_0ab453a3	sn	Hey, girlie... whispers told me that you started to care for a certain someone...	game/chapters/ch3s1.rpy	148	sn "[what]"
ch3_s1_bastion2_e4dcc024	b	What are yo--	game/chapters/ch3s1.rpy	149	b "[what]"
ch3_s1_bastion2_c92f4bff		My eyes widen as I see her pointing one of her guns at Samuel. Her own teammate.	game/chapters/ch3s1.rpy	151	"[what]"
ch3_s1_bastion2_e7b2daf9	st	Nngh...! No!	game/chapters/ch3s1.rpy	152	st "[what]"
ch3_s1_bastion2_0b55a5d9		Bastion...!	game/chapters/ch3s1.rpy	153	"[what]"
ch3_s1_bastion2_b86d1197		Even though Shadow was the enemy, I watched Stoneman bull charge towards Snapshot.	game/chapters/ch3s1.rpy	154	"[what]"
ch3_s1_bastion2_3aa64c7e		Snapshot smiles smugly at this. Her bait was taken.	game/chapters/ch3s1.rpy	155	"[what]"
ch3_s1_bastion2_43977b61		She aims her guns forward and unloads on Stoneman, her bullets chipping away at his stone skin.	game/chapters/ch3s1.rpy	156	"[what]"
ch3_s1_bastion2_f15d6478	b	S-Stoneman!	game/chapters/ch3s1.rpy	158	b "[what]"
ch3_s1_bastion2_4b73dcc1	st	W-Worry about getting your friend to safety!	game/chapters/ch3s1.rpy	160	st "[what]"
ch3_s1_bastion2_0655d7f1		Running out of options, I come up to Shadow and grab him by the shoulders.	game/chapters/ch3s1.rpy	165	"[what]"
ch3_s1_bastion2_48a8ca88	b	Samuel, do you trust me?	game/chapters/ch3s1.rpy	166	b "[what]"
ch3_s1_bastion2_1e47fc95	sh	Yes, I do.	game/chapters/ch3s1.rpy	168	sh "[what]"
ch3_s1_bastion2_a8a89f44		There is only one thing I can think of and it's risky.	game/chapters/ch3s1.rpy	169	"[what]"
ch3_s1_bastion2_7d295add		I can take the longest leap I've ever done with my powers. Straight outside the warehouse. And then we'll make a run for it.	game/chapters/ch3s1.rpy	170	"[what]"
ch3_s1_bastion2_ccd6a5c9		No, I can't. It's too risky. What if we disintegrate at the molecular level. I've never leapt that far.	game/chapters/ch3s1.rpy	177	"[what]"
ch3_s1_bastion2_6dcfcbe7	b	No, I can't do it. Get up. Let's try to take them down.	game/chapters/ch3s1.rpy	178	b "[what]"
ch3_s1_bastion2_ddb3ebde	sh	Alrigh--	game/chapters/ch3s1.rpy	179	sh "[what]"
ch3_s1_bastion2_9c64cff5		Samuel crumples to the ground. A large hole pierced through the middle of his chest.	game/chapters/ch3s1.rpy	183	"[what]"
ch3_s1_bastion2_78eda7ea	b	Samuel!	game/chapters/ch3s1.rpy	184	b "[what]"
ch3_s1_bastion2_be6b86de		I look to see Snapshot, one gun pointed at me, smirking at me. Because I screamed, Bastion whips his head over to me in concern.	game/chapters/ch3s1.rpy	186	"[what]"
ch3_s1_bastion2_9417dffa	st	R...Rene! What happ--	game/chapters/ch3s1.rpy	188	st "[what]"
